Date,MWh,Min_temp,Max_temp,Avg_temp
2025-01-01,386468,7.2,10.7,8.95
2025-01-02,433967,2.4,5.2,3.8
2025-01-03,443961,0.2,3.0,1.6
2025-01-04,444490,-1.7,-0.3,-1.0
2025-01-05,444306,-2.4,0.1,-1.15
2025-01-06,478157,-2.6,-1.8,-2.2
2025-01-07,489499,-5.4,-3.2,-4.300000000000001
2025-01-08,491538,-4.5,-2.7,-3.6
2025-01-09,490373,-4.4,-1.7,-3.0500000000000003
2025-01-10,457755,-1.1,3.1,1.0
2025-01-11,439882,-1.4,0.2,-0.6
2025-01-12,420996,0.4,4.6,2.5
2025-01-13,450534,1.0,6.4,3.7
2025-01-14,460618,-1.9,0.1,-0.8999999999999999
2025-01-15,429499,-3.6,-1.3,-2.45
2025-01-16,471935,-3.4,-0.8,-2.1
2025-01-17,452520,-0.9,4.8,1.95
2025-01-18,423690,2.6,6.3,4.45
2025-01-19,425620,0.5,2.4,1.45
2025-01-20,476314,-7.3,-2.8,-5.05
2025-01-21,507458,-11.6,-8.6,-10.1
2025-01-22,512469,-12.0,-8.4,-10.2
2025-01-23,493684,-8.8,-3.7,-6.25
2025-01-24,479623,-6.6,-1.3,-3.9499999999999997
2025-01-25,456690,-7.2,-2.2,-4.7
2025-01-26,433362,-1.3,3.9,1.2999999999999998
2025-01-27,445832,-1.5,1.8,0.15000000000000002
2025-01-28,446129,0.4,4.2,2.3000000000000003
2025-01-29,444445,3.8,8.9,6.35
2025-01-30,456746,-2.2,0.8,-0.7000000000000001
2025-01-31,444812,3.4,6.0,4.7
2025-02-01,427318,0.5,6.0,3.25
2025-02-02,458769,-4.7,1.1,-1.8
2025-02-03,443795,1.6,5.9,3.75
2025-02-04,433662,3.4,5.9,4.65
2025-02-05,450687,-1.7,1.6,-0.04999999999999993
2025-02-06,466398,0.9,4.2,2.5500000000000003
2025-02-07,437921,1.1,4.9,3.0
2025-02-08,435101,-2.1,0.9,-0.6000000000000001
2025-02-09,437321,-0.4,1.2,0.39999999999999997
2025-02-10,450779,-2.3,0.3,-0.9999999999999999
2025-02-11,462141,-4.4,-0.4,-2.4000000000000004
2025-02-12,461393,-0.9,0.2,-0.35
2025-02-13,449773,3.1,7.0,5.05
2025-02-14,442568,-1.3,0.8,-0.25
2025-02-15,442916,-1.2,1.5,0.15000000000000002
2025-02-16,428955,2.7,7.2,4.95
2025-02-17,450724,-1.8,0.7,-0.55
2025-02-18,476969,-5.5,-3.2,-4.35
2025-02-19,475123,-5.4,-1.3,-3.35
2025-02-20,475569,-5.1,-1.3,-3.1999999999999997
2025-02-21,466908,-4.2,-0.5,-2.35
2025-02-22,424577,-2.4,3.5,0.55
2025-02-23,407668,2.3,7.7,5.0
2025-02-24,414863,3.2,8.1,5.65
2025-02-25,409251,6.9,12.3,9.600000000000001
2025-02-26,390557,6.9,13.6,10.25
2025-02-27,413497,8.3,11.9,10.100000000000001
2025-02-28,395168,5.9,9.5,7.7
2025-03-01,391122,6.8,15.8,11.3
2025-03-02,417602,-3.6,0.4,-1.6
2025-03-03,430754,-1.8,3.5,0.85
2025-03-04,420282,4.6,12.7,8.649999999999999
2025-03-05,407344,9.5,12.4,10.95
2025-03-06,403469,9.4,12.0,10.7
2025-03-07,406048,3.6,8.0,5.8
2025-03-08,379947,3.4,6.0,4.7
2025-03-10,368767,9.3,16.9,13.1
2025-03-11,360839,9.3,15.9,12.600000000000001
2025-03-12,380035,7.2,11.1,9.15
2025-03-13,374367,5.5,10.2,7.85
2025-03-14,362794,5.8,12.7,9.25
2025-03-15,353508,6.4,9.0,7.7
2025-03-16,350585,12.5,15.7,14.1
2025-03-17,383316,11.4,14.6,13.0
2025-03-18,367109,6.6,13.9,10.25
2025-03-19,354325,7.9,14.0,10.95
2025-03-20,365904,7.6,9.9,8.75
2025-03-21,360106,6.3,9.1,7.699999999999999
2025-03-22,354942,8.1,16.2,12.149999999999999
2025-03-23,351612,2.9,8.1,5.5
2025-03-24,398827,6.9,10.4,8.65
2025-03-25,378674,9.1,14.0,11.55
2025-03-26,383131,5.8,10.0,7.9
2025-03-27,371568,4.4,9.7,7.05
2025-03-28,373815,9.9,15.5,12.7
2025-03-29,356584,15.8,26.1,20.950000000000003
2025-03-30,360251,8.5,13.7,11.1
2025-03-31,370439,16.4,23.8,20.1
2025-04-01,358784,8.6,15.8,12.2
2025-04-02,387527,NaN,8.3,NaN
2025-04-03,377519,NaN,NaN,NaN
